ExternalId,Subject,Status,Priority,Reason,Account_ExternalId__c,Contact_ExternalId__c
CASE001680,New Claim — Case 1680,Closed,Low,New Claim,ACC000180,CON001680
CASE001681,New Claim — Case 1681,New,,New Claim,,
CASE001682,New Claim — Case 1682,Working,Medium,New Claim,ACC000182,CON001682
CASE001683,New Claim — Case 1683,Escalated,Low,New Claim,ACC000183,CON001683
CASE001684,New Claim — Case 1684,Closed,,New Claim,ACC000184,
CASE001685,New Claim — Case 1685,New,Medium,New Claim,ACC000185,CON001685
CASE001686,New Claim — Case 1686,Working,Low,New Claim,ACC000186,CON001686
CASE001687,New Claim — Case 1687,Escalated,,New Claim,ACC000187,
CASE001688,New Claim — Case 1688,Closed,Medium,New Claim,ACC000188,CON001688
CASE001689,New Claim — Case 1689,New,Low,New Claim,,CON001689
CASE001690,New Claim — Case 1690,Working,,New Claim,ACC000190,
CASE001691,New Claim — Case 1691,Escalated,Medium,New Claim,ACC000191,CON001691
CASE001692,New Claim — Case 1692,Closed,Low,New Claim,ACC000192,CON001692
CASE001693,New Claim — Case 1693,New,,New Claim,ACC000193,
CASE001694,New Claim — Case 1694,Working,Medium,New Claim,ACC000194,CON001694
CASE001695,New Claim — Case 1695,Escalated,Low,New Claim,ACC000195,CON001695
CASE001696,New Claim — Case 1696,Closed,,New Claim,ACC000196,
CASE001697,New Claim — Case 1697,New,Medium,New Claim,,CON001697
CASE001698,New Claim — Case 1698,Working,Low,New Claim,ACC000198,CON001698
CASE001699,New Claim — Case 1699,Escalated,,New Claim,ACC000199,
CASE001700,New Claim — Case 1700,Closed,Medium,New Claim,ACC000200,CON001700
CASE001701,New Claim — Case 1701,New,Low,New Claim,ACC000201,CON001701
CASE001702,New Claim — Case 1702,Working,,New Claim,ACC000202,
CASE001703,New Claim — Case 1703,Escalated,Medium,New Claim,ACC000203,CON001703
CASE001704,New Claim — Case 1704,Closed,Low,New Claim,ACC000204,CON001704
CASE001705,New Claim — Case 1705,New,,New Claim,,
CASE001706,New Claim — Case 1706,Working,Medium,New Claim,ACC000206,CON001706
CASE001707,New Claim — Case 1707,Escalated,Low,New Claim,ACC000207,CON001707
CASE001708,New Claim — Case 1708,Closed,,New Claim,ACC000208,
CASE001709,New Claim — Case 1709,New,Medium,New Claim,ACC000209,CON001709
CASE001710,New Claim — Case 1710,Working,Low,New Claim,ACC000210,CON001710
CASE001711,New Claim — Case 1711,Escalated,,New Claim,ACC000211,
CASE001712,New Claim — Case 1712,Closed,Medium,New Claim,ACC000212,CON001712
CASE001713,New Claim — Case 1713,New,Low,New Claim,,CON001713
CASE001714,New Claim — Case 1714,Working,,New Claim,ACC000214,
CASE001715,New Claim — Case 1715,Escalated,Medium,New Claim,ACC000215,CON001715
CASE001716,New Claim — Case 1716,Closed,Low,New Claim,ACC000216,CON001716
CASE001717,New Claim — Case 1717,New,,New Claim,ACC000217,
CASE001718,New Claim — Case 1718,Working,Medium,New Claim,ACC000218,CON001718
CASE001719,New Claim — Case 1719,Escalated,Low,New Claim,ACC000219,CON001719
CASE001720,New Claim — Case 1720,Closed,,New Claim,ACC000220,
CASE001721,New Claim — Case 1721,New,Medium,New Claim,,CON001721
CASE001722,New Claim — Case 1722,Working,Low,New Claim,ACC000222,CON001722
CASE001723,New Claim — Case 1723,Escalated,,New Claim,ACC000223,
CASE001724,Claim Denial Appeal — Case 1724,Closed,Medium,Claim Denial Appeal,ACC000224,CON001724
CASE001725,Claim Denial Appeal — Case 1725,New,Low,Claim Denial Appeal,ACC000225,CON001725
CASE001726,Claim Denial Appeal — Case 1726,Working,,Claim Denial Appeal,ACC000226,
CASE001727,Claim Denial Appeal — Case 1727,Escalated,Medium,Claim Denial Appeal,ACC000227,CON001727
CASE001728,Claim Denial Appeal — Case 1728,Closed,Low,Claim Denial Appeal,ACC000228,CON001728
CASE001729,Claim Denial Appeal — Case 1729,New,,Claim Denial Appeal,,
CASE001730,Claim Denial Appeal — Case 1730,Working,Medium,Claim Denial Appeal,ACC000230,CON001730
CASE001731,Claim Denial Appeal — Case 1731,Escalated,Low,Claim Denial Appeal,ACC000231,CON001731
CASE001732,Claim Denial Appeal — Case 1732,Closed,,Claim Denial Appeal,ACC000232,
CASE001733,Claim Denial Appeal — Case 1733,New,Medium,Claim Denial Appeal,ACC000233,CON001733
CASE001734,Claim Denial Appeal — Case 1734,Working,Low,Claim Denial Appeal,ACC000234,CON001734
CASE001735,Claim Denial Appeal — Case 1735,Escalated,,Claim Denial Appeal,ACC000235,
CASE001736,Claim Denial Appeal — Case 1736,Closed,Medium,Claim Denial Appeal,ACC000236,CON001736
CASE001737,Claim Denial Appeal — Case 1737,New,Low,Claim Denial Appeal,,CON001737
CASE001738,Claim Denial Appeal — Case 1738,Working,,Claim Denial Appeal,ACC000238,
CASE001739,Claim Denial Appeal — Case 1739,Escalated,Medium,Claim Denial Appeal,ACC000239,CON001739
CASE001740,Claim Denial Appeal — Case 1740,Closed,Low,Claim Denial Appeal,ACC000240,CON001740
CASE001741,General enquiry — Case 1741,New,,,ACC000241,
CASE001742,General enquiry — Case 1742,Working,Medium,,ACC000242,CON001742
CASE001743,General enquiry — Case 1743,Escalated,Low,,ACC000243,CON001743
CASE001744,General enquiry — Case 1744,Closed,,,ACC000244,
CASE001745,General enquiry — Case 1745,New,Medium,,,CON001745
CASE001746,General enquiry — Case 1746,Working,Low,,ACC000246,CON001746
CASE001747,General enquiry — Case 1747,Escalated,,,ACC000247,
CASE001748,General enquiry — Case 1748,Closed,Medium,,ACC000248,CON001748
CASE001749,General enquiry — Case 1749,New,Low,,ACC000249,CON001749
CASE001750,General enquiry — Case 1750,Working,,,ACC000250,
CASE001751,General enquiry — Case 1751,Escalated,Medium,,ACC000251,CON001751
CASE001752,General enquiry — Case 1752,Closed,Low,,ACC000252,CON001752
CASE001753,General enquiry — Case 1753,New,,,,
CASE001754,General enquiry — Case 1754,Working,Medium,,ACC000254,CON001754
CASE001755,General enquiry — Case 1755,Escalated,Low,,ACC000255,CON001755
CASE001756,General enquiry — Case 1756,Closed,,,ACC000256,
CASE001757,General enquiry — Case 1757,New,Medium,,ACC000257,CON001757
CASE001758,General enquiry — Case 1758,Working,Low,,ACC000258,CON001758
CASE001759,General enquiry — Case 1759,Escalated,,,ACC000259,
CASE001760,General enquiry — Case 1760,Closed,Medium,,ACC000260,CON001760
CASE001761,General enquiry — Case 1761,New,Low,,,CON001761
CASE001762,General enquiry — Case 1762,Working,,,ACC000262,
CASE001763,General enquiry — Case 1763,Escalated,Medium,,ACC000263,CON001763
CASE001764,General enquiry — Case 1764,Closed,Low,,ACC000264,CON001764
CASE001765,General enquiry — Case 1765,New,,,ACC000265,
CASE001766,General enquiry — Case 1766,Working,Medium,,ACC000266,CON001766
CASE001767,General enquiry — Case 1767,Escalated,Low,,ACC000267,CON001767
CASE001768,General enquiry — Case 1768,Closed,,,ACC000268,
CASE001769,General enquiry — Case 1769,New,Medium,,,CON001769
CASE001770,General enquiry — Case 1770,Working,Low,,ACC000270,CON001770
CASE001771,General enquiry — Case 1771,Escalated,,,ACC000271,
CASE001772,General enquiry — Case 1772,Closed,Medium,,ACC000272,CON001772
CASE001773,General enquiry — Case 1773,New,Low,,ACC000273,CON001773
CASE001774,General enquiry — Case 1774,Working,,,ACC000274,
CASE001775,General enquiry — Case 1775,Escalated,Medium,,ACC000275,CON001775
CASE001776,General enquiry — Case 1776,Closed,Low,,ACC000276,CON001776
CASE001777,General enquiry — Case 1777,New,,,,
CASE001778,General enquiry — Case 1778,Working,Medium,,ACC000278,CON001778
CASE001779,General enquiry — Case 1779,Escalated,Low,,ACC000279,CON001779
CASE001780,General enquiry — Case 1780,Closed,,,ACC000280,
CASE001781,General enquiry — Case 1781,New,Medium,,ACC000281,CON001781
CASE001782,General enquiry — Case 1782,Working,Low,,ACC000282,CON001782
CASE001783,General enquiry — Case 1783,Escalated,,,ACC000283,
CASE001784,General enquiry — Case 1784,Closed,Medium,,ACC000284,CON001784
CASE001785,General enquiry — Case 1785,New,Low,,,CON001785
CASE001786,General enquiry — Case 1786,Working,,,ACC000286,
CASE001787,General enquiry — Case 1787,Escalated,Medium,,ACC000287,CON001787
CASE001788,General enquiry — Case 1788,Closed,Low,,ACC000288,CON001788
CASE001789,General enquiry — Case 1789,New,,,ACC000289,
CASE001790,General enquiry — Case 1790,Working,Medium,,ACC000290,CON001790
CASE001791,General enquiry — Case 1791,Escalated,Low,,ACC000291,CON001791
CASE001792,General enquiry — Case 1792,Closed,,,ACC000292,
CASE001793,General enquiry — Case 1793,New,Medium,,,CON001793
CASE001794,General enquiry — Case 1794,Working,Low,,ACC000294,CON001794
CASE001795,General enquiry — Case 1795,Escalated,,,ACC000295,
CASE001796,General enquiry — Case 1796,Closed,Medium,,ACC000296,CON001796
CASE001797,General enquiry — Case 1797,New,Low,,ACC000297,CON001797
CASE001798,General enquiry — Case 1798,Working,,,ACC000298,
CASE001799,General enquiry — Case 1799,Escalated,Medium,,ACC000299,CON001799
CASE001800,General enquiry — Case 1800,Closed,Low,,ACC000300,CON001800
CASE001801,General enquiry — Case 1801,New,,,,
CASE001802,General enquiry — Case 1802,Working,Medium,,ACC000302,CON001802
CASE001803,General enquiry — Case 1803,Escalated,Low,,ACC000303,CON001803
CASE001804,General enquiry — Case 1804,Closed,,,ACC000304,
CASE001805,General enquiry — Case 1805,New,Medium,,ACC000305,CON001805
CASE001806,General enquiry — Case 1806,Working,Low,,ACC000306,CON001806
CASE001807,General enquiry — Case 1807,Escalated,,,ACC000307,
CASE001808,General enquiry — Case 1808,Closed,Medium,,ACC000308,CON001808
CASE001809,General enquiry — Case 1809,New,Low,,,CON001809
CASE001810,General enquiry — Case 1810,Working,,,ACC000310,
CASE001811,General enquiry — Case 1811,Escalated,Medium,,ACC000311,CON001811
CASE001812,General enquiry — Case 1812,Closed,Low,,ACC000312,CON001812
CASE001813,General enquiry — Case 1813,New,,,ACC000313,
CASE001814,General enquiry — Case 1814,Working,Medium,,ACC000314,CON001814
CASE001815,General enquiry — Case 1815,Escalated,Low,,ACC000315,CON001815
CASE001816,General enquiry — Case 1816,Closed,,,ACC000316,
CASE001817,General enquiry — Case 1817,New,Medium,,,CON001817
CASE001818,General enquiry — Case 1818,Working,Low,,ACC000318,CON001818
CASE001819,General enquiry — Case 1819,Escalated,,,ACC000319,
CASE001820,General enquiry — Case 1820,Closed,Medium,,ACC000320,CON001820
CASE001821,General enquiry — Case 1821,New,Low,,ACC000321,CON001821
CASE001822,General enquiry — Case 1822,Working,,,ACC000322,
CASE001823,General enquiry — Case 1823,Escalated,Medium,,ACC000323,CON001823
CASE001824,General enquiry — Case 1824,Closed,Low,,ACC000324,CON001824
CASE001825,General enquiry — Case 1825,New,,,,
CASE001826,General enquiry — Case 1826,Working,Medium,,ACC000326,CON001826
CASE001827,General enquiry — Case 1827,Escalated,Low,,ACC000327,CON001827
CASE001828,General enquiry — Case 1828,Closed,,,ACC000328,
CASE001829,General enquiry — Case 1829,New,Medium,,ACC000329,CON001829
CASE001830,General enquiry — Case 1830,Working,Low,,ACC000330,CON001830
CASE001831,General enquiry — Case 1831,Escalated,,,ACC000331,
CASE001832,General enquiry — Case 1832,Closed,Medium,,ACC000332,CON001832
CASE001833,General enquiry — Case 1833,New,Low,,,CON001833
CASE001834,General enquiry — Case 1834,Working,,,ACC000334,
CASE001835,General enquiry — Case 1835,Escalated,Medium,,ACC000335,CON001835
CASE001836,General enquiry — Case 1836,Closed,Low,,ACC000336,CON001836
CASE001837,General enquiry — Case 1837,New,,,ACC000337,
CASE001838,General enquiry — Case 1838,Working,Medium,,ACC000338,CON001838
CASE001839,General enquiry — Case 1839,Escalated,Low,,ACC000339,CON001839
CASE001840,General enquiry — Case 1840,Closed,,,ACC000340,
CASE001841,General enquiry — Case 1841,New,Medium,,,CON001841
CASE001842,General enquiry — Case 1842,Working,Low,,ACC000342,CON001842
CASE001843,General enquiry — Case 1843,Escalated,,,ACC000343,
CASE001844,General enquiry — Case 1844,Closed,Medium,,ACC000344,CON001844
CASE001845,General enquiry — Case 1845,New,Low,,ACC000345,CON001845
CASE001846,General enquiry — Case 1846,Working,,,ACC000346,
CASE001847,General enquiry — Case 1847,Escalated,Medium,,ACC000347,CON001847
CASE001848,General enquiry — Case 1848,Closed,Low,,ACC000348,CON001848
CASE001849,General enquiry — Case 1849,New,,,,
CASE001850,General enquiry — Case 1850,Working,Medium,,ACC000350,CON001850
CASE001851,General enquiry — Case 1851,Escalated,Low,,ACC000351,CON001851
CASE001852,General enquiry — Case 1852,Closed,,,ACC000352,
CASE001853,General enquiry — Case 1853,New,Medium,,ACC000353,CON001853
CASE001854,General enquiry — Case 1854,Working,Low,,ACC000354,CON001854
CASE001855,General enquiry — Case 1855,Escalated,,,ACC000355,
CASE001856,General enquiry — Case 1856,Closed,Medium,,ACC000356,CON001856
CASE001857,General enquiry — Case 1857,New,Low,,,CON001857
CASE001858,General enquiry — Case 1858,Working,,,ACC000358,
CASE001859,General enquiry — Case 1859,Escalated,Medium,,ACC000359,CON001859
CASE001860,General enquiry — Case 1860,Closed,Low,,ACC000360,CON001860
CASE001861,General enquiry — Case 1861,New,,,ACC000361,
CASE001862,General enquiry — Case 1862,Working,Medium,,ACC000362,CON001862
CASE001863,General enquiry — Case 1863,Escalated,Low,,ACC000363,CON001863
CASE001864,General enquiry — Case 1864,Closed,,,ACC000364,
CASE001865,General enquiry — Case 1865,New,Medium,,,CON001865
CASE001866,General enquiry — Case 1866,Working,Low,,ACC000366,CON001866
CASE001867,General enquiry — Case 1867,Escalated,,,ACC000367,
CASE001868,General enquiry — Case 1868,Closed,Medium,,ACC000368,CON001868
CASE001869,General enquiry — Case 1869,New,Low,,ACC000369,CON001869
CASE001870,General enquiry — Case 1870,Working,,,ACC000370,
CASE001871,General enquiry — Case 1871,Escalated,Medium,,ACC000371,CON001871
CASE001872,General enquiry — Case 1872,Closed,Low,,ACC000372,CON001872
CASE001873,General enquiry — Case 1873,New,,,,
CASE001874,General enquiry — Case 1874,Working,Medium,,ACC000374,CON001874
CASE001875,General enquiry — Case 1875,Escalated,Low,,ACC000375,CON001875
CASE001876,General enquiry — Case 1876,Closed,,,ACC000376,
CASE001877,General enquiry — Case 1877,New,Medium,,ACC000377,CON001877
CASE001878,General enquiry — Case 1878,Working,Low,,ACC000378,CON001878
CASE001879,General enquiry — Case 1879,Escalated,,,ACC000379,
CASE001880,General enquiry — Case 1880,Closed,Medium,,ACC000380,CON001880
CASE001881,General enquiry — Case 1881,New,Low,,,CON001881
CASE001882,General enquiry — Case 1882,Working,,,ACC000382,
CASE001883,General enquiry — Case 1883,Escalated,Medium,,ACC000383,CON001883
CASE001884,General enquiry — Case 1884,Closed,Low,,ACC000384,CON001884
CASE001885,General enquiry — Case 1885,New,,,ACC000385,
CASE001886,General enquiry — Case 1886,Working,Medium,,ACC000386,CON001886
CASE001887,General enquiry — Case 1887,Escalated,Low,,ACC000387,CON001887
CASE001888,General enquiry — Case 1888,Closed,,,ACC000388,
CASE001889,General enquiry — Case 1889,New,Medium,,,CON001889
CASE001890,General enquiry — Case 1890,Working,Low,,ACC000390,CON001890
CASE001891,General enquiry — Case 1891,Escalated,,,ACC000391,
CASE001892,General enquiry — Case 1892,Closed,Medium,,ACC000392,CON001892
CASE001893,General enquiry — Case 1893,New,Low,,ACC000393,CON001893
CASE001894,General enquiry — Case 1894,Working,,,ACC000394,
CASE001895,General enquiry — Case 1895,Escalated,Medium,,ACC000395,CON001895
CASE001896,General enquiry — Case 1896,Closed,Low,,ACC000396,CON001896
CASE001897,General enquiry — Case 1897,New,,,,
CASE001898,General enquiry — Case 1898,Working,Medium,,ACC000398,CON001898
CASE001899,General enquiry — Case 1899,Escalated,Low,,ACC000399,CON001899
CASE001900,General enquiry — Case 1900,Closed,,,ACC000400,
CASE001901,General enquiry — Case 1901,New,Medium,,ACC000401,CON001901
CASE001902,General enquiry — Case 1902,Working,Low,,ACC000402,CON001902
CASE001903,General enquiry — Case 1903,Escalated,,,ACC000403,
CASE001904,General enquiry — Case 1904,Closed,Medium,,ACC000404,CON001904
CASE001905,General enquiry — Case 1905,New,Low,,,CON001905
CASE001906,General enquiry — Case 1906,Working,,,ACC000406,
CASE001907,General enquiry — Case 1907,Escalated,Medium,,ACC000407,CON001907
CASE001908,General enquiry — Case 1908,Closed,Low,,ACC000408,CON001908
CASE001909,General enquiry — Case 1909,New,,,ACC000409,
CASE001910,General enquiry — Case 1910,Working,Medium,,ACC000410,CON001910
CASE001911,General enquiry — Case 1911,Escalated,Low,,ACC000411,CON001911
CASE001912,General enquiry — Case 1912,Closed,,,ACC000412,
CASE001913,General enquiry — Case 1913,New,Medium,,,CON001913
CASE001914,General enquiry — Case 1914,Working,Low,,ACC000414,CON001914
CASE001915,General enquiry — Case 1915,Escalated,,,ACC000415,
CASE001916,General enquiry — Case 1916,Closed,Medium,,ACC000416,CON001916
CASE001917,General enquiry — Case 1917,New,Low,,ACC000417,CON001917
CASE001918,General enquiry — Case 1918,Working,,,ACC000418,
CASE001919,General enquiry — Case 1919,Escalated,Medium,,ACC000419,CON001919
CASE001920,General enquiry — Case 1920,Closed,Low,,ACC000420,CON001920
CASE001921,General enquiry — Case 1921,New,,,,
CASE001922,General enquiry — Case 1922,Working,Medium,,ACC000422,CON001922
CASE001923,General enquiry — Case 1923,Escalated,Low,,ACC000423,CON001923
